NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
2591,-80,-200,0.00E+00,4.31E+01,4.80E+01,9.16E+01
2592,-86.6667,-200,0.00E+00,4.36E+01,5.06E+01,8.78E+01
2593,-93.3333,-200,0.00E+00,4.42E+01,5.44E+01,8.51E+01
2594,-100,-200,0.00E+00,4.45E+01,5.75E+01,8.19E+01
2595,-106.25,-200,0.00E+00,4.43E+01,6.02E+01,7.79E+01
2596,-112.5,-200,0.00E+00,4.37E+01,6.43E+01,7.52E+01
2597,-118.75,-200,0.00E+00,4.28E+01,6.75E+01,7.18E+01
2598,-125,-200,0.00E+00,4.19E+01,7.02E+01,6.72E+01
2599,-131.25,-200,0.00E+00,4.06E+01,7.40E+01,6.35E+01
2600,-137.5,-200,0.00E+00,3.90E+01,7.70E+01,5.85E+01
2601,-143.75,-200,0.00E+00,3.72E+01,7.93E+01,5.21E+01
2602,-150,-200,0.00E+00,3.48E+01,8.20E+01,4.53E+01
2603,-149.992,-192.86,1.04E-01,2.11E+01,8.74E+01,2.98E+01
2604,-149.985,-185.713,3.08E-01,1.49E+01,9.45E+01,1.29E+01
2605,-149.979,-178.563,5.37E-01,2.69E+01,9.73E+01,1.28E+01
2606,-149.974,-171.414,7.63E-01,3.36E+01,9.90E+01,1.44E+01
2607,-149.969,-164.263,9.75E-01,3.70E+01,1.00E+02,1.42E+01
2608,-149.966,-157.114,1.17E+00,3.85E+01,1.01E+02,1.36E+01
2609,-0.000432968,-192.87,1.64E-01,2.29E+01,2.99E+01,9.98E+01
2610,0.000145415,-185.733,5.08E-01,2.58E+01,4.27E+01,7.04E+01
2611,0.000212466,-178.595,9.23E-01,4.05E+01,4.79E+01,5.85E+01
2612,0.000321163,-171.457,1.37E+00,4.80E+01,5.09E+01,5.41E+01
2613,0.000331103,-164.318,1.83E+00,5.17E+01,5.30E+01,5.33E+01
2614,0.000347932,-157.178,2.29E+00,5.41E+01,5.47E+01,5.39E+01
2615,79.9639,-192.873,1.54E-01,2.41E+01,1.27E+01,1.24E+02
2616,79.9289,-185.734,4.70E-01,5.32E+01,2.44E+01,9.76E+01
2617,79.9024,-178.587,8.46E-01,6.69E+01,2.94E+01,8.81E+01
2618,79.9126,-171.439,1.24E+00,7.34E+01,3.23E+01,8.54E+01
2619,79.9318,-164.295,1.64E+00,7.70E+01,3.43E+01,8.64E+01
2620,79.9508,-157.15,2.04E+00,7.98E+01,3.60E+01,8.90E+01
2621,118.711,-192.859,1.40E-01,4.29E+01,1.09E+01,1.35E+02
2622,118.674,-185.716,4.23E-01,7.15E+01,1.59E+01,1.11E+02
2623,118.646,-178.577,7.50E-01,8.36E+01,2.12E+01,1.03E+02
2624,118.654,-171.434,1.08E+00,8.85E+01,2.48E+01,1.01E+02
2625,118.672,-164.285,1.41E+00,9.12E+01,2.72E+01,1.03E+02
2626,118.691,-157.135,1.71E+00,9.35E+01,2.93E+01,1.06E+02
2627,124.944,-178.575,7.32E-01,8.56E+01,2.04E+01,1.04E+02
2628,131.229,-178.574,7.12E-01,8.77E+01,2.03E+01,1.06E+02
2629,137.479,-178.572,6.90E-01,9.01E+01,2.08E+01,1.06E+02
2630,143.729,-178.57,6.58E-01,9.38E+01,2.19E+01,1.03E+02
2631,131.235,-185.721,4.07E-01,7.72E+01,1.43E+01,1.13E+02
2632,131.242,-192.864,1.35E-01,5.01E+01,1.15E+01,1.37E+02
2633,124.958,-185.718,4.14E-01,7.42E+01,1.49E+01,1.12E+02
2634,124.978,-192.862,1.37E-01,4.63E+01,1.12E+01,1.36E+02
2635,143.735,-185.719,3.91E-01,8.67E+01,1.62E+01,1.09E+02
2636,137.485,-185.72,4.00E-01,8.06E+01,1.44E+01,1.13E+02
2637,143.741,-192.864,1.36E-01,5.86E+01,1.34E+01,1.34E+02
2638,137.491,-192.864,1.35E-01,5.40E+01,1.23E+01,1.37E+02
2639,131.214,-157.124,1.56E+00,9.61E+01,2.77E+01,1.08E+02
2640,131.218,-164.275,1.30E+00,9.41E+01,2.62E+01,1.06E+02
2641,131.223,-171.425,1.01E+00,9.16E+01,2.39E+01,1.05E+02
2642,124.947,-164.28,1.36E+00,9.25E+01,2.64E+01,1.05E+02
2643,124.953,-157.129,1.64E+00,9.49E+01,2.82E+01,1.07E+02
2644,124.943,-171.429,1.05E+00,9.00E+01,2.41E+01,1.03E+02
2645,143.721,-164.27,1.14E+00,9.72E+01,2.55E+01,1.02E+02
2646,137.469,-164.272,1.23E+00,9.58E+01,2.59E+01,1.06E+02
2647,143.718,-157.119,1.35E+00,9.78E+01,2.67E+01,1.03E+02
2648,137.466,-157.122,1.47E+00,9.71E+01,2.73E+01,1.07E+02
2649,143.725,-171.42,9.10E-01,9.62E+01,2.41E+01,1.02E+02
2650,137.474,-171.423,9.69E-01,9.38E+01,2.39E+01,1.05E+02
2651,86.4404,-178.587,8.32E-01,7.00E+01,2.81E+01,9.11E+01
2652,92.9495,-178.585,8.18E-01,7.27E+01,2.68E+01,9.33E+01
2653,99.4198,-178.581,8.02E-01,7.56E+01,2.56E+01,9.60E+01
2654,105.864,-178.578,7.85E-01,7.90E+01,2.42E+01,9.92E+01
2655,112.269,-178.576,7.68E-01,8.15E+01,2.26E+01,1.01E+02
2656,99.5098,-185.725,4.48E-01,6.25E+01,2.04E+01,1.05E+02
2657,99.6488,-192.866,1.47E-01,3.29E+01,1.13E+01,1.29E+02
2658,93.0212,-185.738,4.55E-01,5.93E+01,2.18E+01,1.02E+02
2659,86.4941,-185.741,4.62E-01,5.66E+01,2.31E+01,1.00E+02
2660,93.1471,-192.886,1.49E-01,2.94E+01,1.16E+01,1.27E+02
2661,86.5779,-192.882,1.51E-01,2.69E+01,1.19E+01,1.25E+02
2662,112.324,-185.709,4.32E-01,6.90E+01,1.72E+01,1.10E+02
2663,105.936,-185.713,4.40E-01,6.62E+01,1.88E+01,1.07E+02
2664,112.409,-192.85,1.43E-01,4.00E+01,1.08E+01,1.33E+02
2665,106.062,-192.846,1.45E-01,3.71E+01,1.09E+01,1.31E+02
2666,99.6577,-157.142,1.90E+00,8.85E+01,3.22E+01,9.89E+01
2667,99.5577,-164.29,1.54E+00,8.56E+01,3.04E+01,9.58E+01
2668,99.4629,-171.437,1.17E+00,8.19E+01,2.84E+01,9.41E+01
2669,93.0577,-164.281,1.58E+00,8.28E+01,3.16E+01,9.26E+01
2670,86.5183,-164.281,1.61E+00,8.04E+01,3.31E+01,9.02E+01
2671,93.1501,-157.129,1.95E+00,8.56E+01,3.35E+01,9.56E+01
2672,86.576,-157.139,2.00E+00,8.31E+01,3.49E+01,9.29E+01
2673,92.9837,-171.431,1.20E+00,7.92E+01,2.94E+01,9.12E+01
2674,86.4639,-171.432,1.22E+00,7.68E+01,3.09E+01,8.87E+01
2675,112.345,-164.299,1.45E+00,9.01E+01,2.85E+01,1.01E+02
2676,105.971,-164.299,1.50E+00,8.86E+01,2.97E+01,9.95E+01
2677,112.402,-157.146,1.78E+00,9.23E+01,3.05E+01,1.04E+02
2678,106.063,-157.155,1.84E+00,9.11E+01,3.15E+01,1.02E+02
2679,112.292,-171.441,1.11E+00,8.71E+01,2.59E+01,9.95E+01
2680,105.897,-171.442,1.14E+00,8.52E+01,2.73E+01,9.75E+01
2681,39.9975,-192.869,1.62E-01,2.26E+01,2.02E+01,1.12E+02
2682,39.9961,-185.732,4.99E-01,3.74E+01,3.30E+01,8.36E+01
2683,39.9941,-178.593,9.05E-01,5.17E+01,3.82E+01,7.27E+01
2684,39.9922,-171.454,1.34E+00,5.87E+01,4.10E+01,6.90E+01
2685,39.9901,-164.313,1.78E+00,6.22E+01,4.31E+01,6.90E+01
2686,39.988,-157.171,2.23E+00,6.45E+01,4.47E+01,7.04E+01
2687,46.6597,-178.592,8.98E-01,5.42E+01,3.65E+01,7.53E+01
2688,53.3253,-178.591,8.90E-01,5.63E+01,3.51E+01,7.76E+01
2689,59.9909,-178.59,8.81E-01,5.88E+01,3.37E+01,8.02E+01
2690,66.6564,-178.589,8.70E-01,6.17E+01,3.22E+01,8.31E+01
2691,73.2866,-178.588,8.59E-01,6.41E+01,3.07E+01,8.55E+01
2692,59.9939,-185.73,4.87E-01,4.47E+01,2.86E+01,9.04E+01
2693,59.9964,-192.868,1.59E-01,2.24E+01,1.60E+01,1.18E+02
2694,53.3279,-185.731,4.92E-01,4.22E+01,3.00E+01,8.82E+01
2695,46.662,-185.731,4.96E-01,4.01E+01,3.13E+01,8.58E+01
2696,53.3301,-192.869,1.60E-01,2.25E+01,1.73E+01,1.16E+02
2697,46.6638,-192.869,1.61E-01,2.26E+01,1.85E+01,1.13E+02
2698,73.2982,-185.732,4.76E-01,5.03E+01,2.57E+01,9.52E+01
2699,66.6598,-185.729,4.82E-01,4.78E+01,2.70E+01,9.28E+01
2700,73.3146,-192.871,1.55E-01,2.27E+01,1.36E+01,1.21E+02
2701,66.6627,-192.868,1.57E-01,2.26E+01,1.45E+01,1.19E+02
2702,59.9813,-157.164,2.15E+00,7.16E+01,4.02E+01,7.94E+01
2703,59.9847,-164.307,1.72E+00,6.91E+01,3.85E+01,7.75E+01
2704,59.9878,-171.449,1.30E+00,6.56E+01,3.65E+01,7.70E+01
2705,53.3198,-164.309,1.75E+00,6.66E+01,3.99E+01,7.45E+01
2706,46.655,-164.311,1.77E+00,6.49E+01,4.14E+01,7.22E+01
2707,53.3169,-157.167,2.18E+00,6.90E+01,4.17E+01,7.62E+01
2708,46.6525,-157.169,2.21E+00,6.71E+01,4.32E+01,7.37E+01
2709,53.3227,-171.451,1.31E+00,6.32E+01,3.79E+01,7.43E+01
2710,46.6574,-171.452,1.33E+00,6.14E+01,3.93E+01,7.18E+01
2711,73.2929,-164.299,1.67E+00,7.43E+01,3.56E+01,8.34E+01
2712,66.6494,-164.305,1.70E+00,7.22E+01,3.72E+01,8.10E+01
2713,73.2993,-157.155,2.08E+00,7.68E+01,3.75E+01,8.56E+01
2714,66.6457,-157.161,2.12E+00,7.46E+01,3.89E+01,8.30E+01
2715,73.2871,-171.444,1.26E+00,7.08E+01,3.35E+01,8.26E+01
2716,66.653,-171.448,1.28E+00,6.87E+01,3.50E+01,8.01E+01
2717,6.66584,-178.595,9.23E-01,4.23E+01,4.59E+01,6.08E+01
2718,13.3315,-178.595,9.22E-01,4.39E+01,4.45E+01,6.32E+01
2719,19.9972,-178.594,9.19E-01,4.57E+01,4.29E+01,6.55E+01
2720,26.6628,-178.594,9.16E-01,4.78E+01,4.11E+01,6.80E+01
2721,33.3285,-178.593,9.11E-01,4.96E+01,3.97E+01,7.03E+01
